ElementType,Label,Value,DeviceIdOrHostname,InterfaceName
DEVICE,Edge-Router-Domain,ALL-PEs,SN-pw-pe-02
DEVICE,Edge-Router-Domain,ALL-PEs,SN-pw-pe-03
DEVICE,Edge-Router-Domain,ALL-PEs,SN-eocCampus-pe-01
DEVICE,Edge-Router-Domain,ALL-PEs,SN-cape-pe-01
DEVICE,Edge-Router-Domain,ALL-PEs,SN-eocDc-pe-01
DEVICE,Edge-Router-Domain,ALL-PEs,SN-as-pe-02
DEVICE,Edge-Router-Domain,ALL-PEs,SN-eocCampus-pe-02
DEVICE,Edge-Router-Domain,ALL-PEs,SN-jc-pe-02
DEVICE,Edge-Router-Domain,ALL-PEs,SN-pw-pe-04
DEVICE,Edge-Router-Domain,ALL-PEs,SN-eocDc-pe-02
DEVICE,Edge-Router-Domain,ALL-PEs,SN-cape-pe-02
DEVICE,Edge-Router-Domain,ALL-PEs,SN-eocCampus-pe-03
DEVICE,Edge-Router-Domain,ALL-PEs,SN-jc-pe-01
DEVICE,Edge-Router-Domain,ALL-PEs,SN-eocCampus-pe-04
DEVICE,Edge-Router-Domain,ALL-PEs,SN-as-pe-01
DEVICE,Edge-Router-Domain,ALL-PEs,SN-pw-pe-01
DEVICE,NetworkServices,L2,SN-cape-pe-01
DEVICE,NetworkServices,L2,SN-pw-pe-01
DEVICE,NetworkServices,L2,SN-eocCampus-pe-03
DEVICE,NetworkServices,L2,SN-jc-pe-01
DEVICE,NetworkServices,L2,SN-pw-pe-03
DEVICE,NetworkServices,L2,SN-cape-pe-02
DEVICE,NetworkServices,L2,SN-eocDc-pe-02
DEVICE,NetworkServices,L2,SN-eocDc-pe-01
DEVICE,NetworkServices,L2,SN-eocCampus-pe-04
DEVICE,NetworkServices,L2,SN-pw-pe-02
DEVICE,NetworkServices,L2,SN-as-pe-01
DEVICE,NetworkServices,L2,SN-eocCampus-pe-01
DEVICE,NetworkServices,L2,SN-as-pe-02
DEVICE,NetworkServices,L2,SN-pw-pe-04
DEVICE,NetworkServices,L2,SN-jc-pe-02
DEVICE,NetworkServices,L2,SN-eocCampus-pe-02
DEVICE,NetworkServices,L3,SN-cape-pe-01
DEVICE,NetworkServices,L3,SN-pw-pe-02
DEVICE,NetworkServices,L3,SN-eocCampus-pe-04
DEVICE,NetworkServices,L3,SN-cape-pe-02
DEVICE,NetworkServices,L3,SN-eocCampus-pe-03
DEVICE,NetworkServices,L3,SN-pw-pe-04
DEVICE,NetworkServices,L3,SN-eocDc-pe-01
DEVICE,NetworkServices,L3,SN-eocCampus-pe-02
DEVICE,NetworkServices,L3,SN-jc-pe-02
DEVICE,NetworkServices,L3,SN-eocCampus-pe-01
DEVICE,NetworkServices,L3,SN-as-pe-01
DEVICE,NetworkServices,L3,SN-jc-pe-01
DEVICE,NetworkServices,L3,SN-eocDc-pe-02
DEVICE,NetworkServices,L3,SN-pw-pe-03
DEVICE,NetworkServices,L3,SN-pw-pe-01
DEVICE,NetworkServices,L3,SN-as-pe-02
DEVICE,Network,Transport-Network,SN-eocCampus-pe-02
DEVICE,Network,Transport-Network,SN-cape-p-02
DEVICE,Network,Transport-Network,SN-pw-pe-01
DEVICE,Network,Transport-Network,SN-as-p-01
DEVICE,Network,Transport-Network,SN-as-pe-01
DEVICE,Network,Transport-Network,SN-rr-02
DEVICE,Network,Transport-Network,SN-eocCampus-pe-04
DEVICE,Network,Transport-Network,SN-eoc-p-02
DEVICE,Network,Transport-Network,SN-as-p-02
DEVICE,Network,Transport-Network,SN-jc-pe-01
DEVICE,Network,Transport-Network,SN-eocCampus-pe-01
DEVICE,Network,Transport-Network,SN-rr-01
DEVICE,Network,Transport-Network,SN-pw-pe-02
DEVICE,Network,Transport-Network,SN-jc-p-01
DEVICE,Network,Transport-Network,SN-eoc-p-01
DEVICE,Network,Transport-Network,SN-eocDc-pe-02
DEVICE,Network,Transport-Network,SN-cape-p-01
DEVICE,Network,Transport-Network,SN-eocDc-pe-01
DEVICE,Network,Transport-Network,SN-as-pe-02
DEVICE,Network,Transport-Network,SN-jc-pe-02
DEVICE,Network,Transport-Network,SN-pw-pe-03
DEVICE,Network,Transport-Network,SN-eocCampus-pe-03
DEVICE,Network,Transport-Network,SN-cape-pe-01
DEVICE,Network,Transport-Network,SN-cape-pe-02
DEVICE,Network,Transport-Network,SN-jc-p-02
DEVICE,Network,Transport-Network,SN-pw-pe-04
DEVICE,Node-Segment-Index,1,SN-as-pe-01
DEVICE,Node-Segment-Index,10,SN-eocCampus-pe-02
DEVICE,Node-Segment-Index,11,SN-eocCampus-pe-03
DEVICE,Node-Segment-Index,12,SN-eocCampus-pe-04
DEVICE,Node-Segment-Index,13,SN-eocDc-pe-01
DEVICE,Node-Segment-Index,14,SN-eocDc-pe-02
DEVICE,Node-Segment-Index,15,SN-jc-pe-01
DEVICE,Node-Segment-Index,16,SN-jc-pe-02
DEVICE,Node-Segment-Index,2,SN-as-pe-02
DEVICE,Node-Segment-Index,21,SN-as-p-01
DEVICE,Node-Segment-Index,22,SN-as-p-02
DEVICE,Node-Segment-Index,23,SN-cape-p-01
DEVICE,Node-Segment-Index,24,SN-cape-p-02
DEVICE,Node-Segment-Index,25,SN-eoc-p-01
DEVICE,Node-Segment-Index,26,SN-eoc-p-02
DEVICE,Node-Segment-Index,27,SN-jc-p-01
DEVICE,Node-Segment-Index,28,SN-jc-p-02
DEVICE,Node-Segment-Index,3,SN-cape-pe-01
DEVICE,Node-Segment-Index,4,SN-cape-pe-02
DEVICE,Node-Segment-Index,5,SN-pw-pe-01
DEVICE,Node-Segment-Index,6,SN-pw-pe-02
DEVICE,Node-Segment-Index,7,SN-pw-pe-03
DEVICE,Node-Segment-Index,8,SN-pw-pe-04
DEVICE,Node-Segment-Index,9,SN-eocCampus-pe-01
DEVICE,router_bgp.as,64512
DEVICE,router_bgp.as,64512.1
DEVICE,router_bgp.as,65000
DEVICE,router_bgp.as,65000.0,SN-pw-pe-04
DEVICE,router_bgp.as,65000.0,SN-eocCampus-pe-04
DEVICE,router_bgp.as,65000.0,SN-eoc-p-02
DEVICE,router_bgp.as,65000.0,SN-jc-p-02
DEVICE,router_bgp.as,65000.0,SN-eocCampus-pe-02
DEVICE,router_bgp.as,65000.0,SN-eoc-p-01
DEVICE,router_bgp.as,65000.0,SN-pw-pe-03
DEVICE,router_bgp.as,65000.0,SN-as-p-02
DEVICE,router_bgp.as,65000.0,SN-eocDc-pe-02
DEVICE,router_bgp.as,65000.0,SN-as-p-01
DEVICE,router_bgp.as,65000.0,SN-cape-pe-01
DEVICE,router_bgp.as,65000.0,SN-eocCampus-pe-01
DEVICE,router_bgp.as,65000.0,SN-jc-pe-01
DEVICE,router_bgp.as,65000.0,SN-rr-01
DEVICE,router_bgp.as,65000.0,SN-as-pe-02
DEVICE,router_bgp.as,65000.0,SN-jc-p-01
DEVICE,router_bgp.as,65000.0,SN-cape-pe-02
DEVICE,router_bgp.as,65000.0,SN-pw-pe-01
DEVICE,router_bgp.as,65000.0,SN-as-pe-01
DEVICE,router_bgp.as,65000.0,SN-rr-02
DEVICE,router_bgp.as,65000.0,SN-eocCampus-pe-03
DEVICE,router_bgp.as,65000.0,SN-cape-p-02
DEVICE,router_bgp.as,65000.0,SN-cape-p-01
DEVICE,router_bgp.as,65000.0,SN-eocDc-pe-01
DEVICE,router_bgp.as,65000.0,SN-jc-pe-02
DEVICE,router_bgp.as,65000.0,SN-pw-pe-02
DEVICE,router_bgp.router_id,1.1.1.1,SN-as-pe-01
DEVICE,router_bgp.router_id,10.10.10.10,SN-eocCampus-pe-02
DEVICE,router_bgp.router_id,11.11.11.11,SN-eocCampus-pe-03
DEVICE,router_bgp.router_id,12.12.12.12,SN-eocCampus-pe-04
DEVICE,router_bgp.router_id,13.13.13.13,SN-eocDc-pe-01
DEVICE,router_bgp.router_id,14.14.14.14,SN-eocDc-pe-02
DEVICE,router_bgp.router_id,15.15.15.15,SN-jc-pe-01
DEVICE,router_bgp.router_id,16.16.16.16,SN-jc-pe-02
DEVICE,router_bgp.router_id,2.2.2.2,SN-as-pe-02
DEVICE,router_bgp.router_id,21.21.21.21,SN-as-p-01
DEVICE,router_bgp.router_id,22.22.22.22,SN-as-p-02
DEVICE,router_bgp.router_id,23.23.23.23,SN-cape-p-01
DEVICE,router_bgp.router_id,24.24.24.24,SN-cape-p-02
DEVICE,router_bgp.router_id,25.25.25.25,SN-eoc-p-01
DEVICE,router_bgp.router_id,26.26.26.26,SN-eoc-p-02
DEVICE,router_bgp.router_id,27.27.27.27,SN-jc-p-01
DEVICE,router_bgp.router_id,28.28.28.28,SN-jc-p-02
DEVICE,router_bgp.router_id,3.3.3.3,SN-cape-pe-01
