ElementType,Label,Value,DeviceIdOrHostname,InterfaceName
DEVICE,Role,Leaf,SN-Campus-Pod-B-LEAF3
DEVICE,Role,Member-Leaf,SN-Campus-Pod-A-SW1
DEVICE,Role,Member-Leaf,SN-Campus-Pod-B-SW2
DEVICE,Role,Member-Leaf,SN-Campus-Pod-B-SW3
DEVICE,Role,Member-Leaf,SN-Campus-Pod-B-SW1
DEVICE,Role,Member-Leaf,SN-Campus-Pod-A-SW2
DEVICE,Role,Member-Leaf,SN-Campus-Pod-A-SW3
DEVICE,Role,RR,SN-Campus-Pod-Core1
DEVICE,Role,RR,SN-Campus-Pod-Core2
DEVICE,Role,Spine,SN-Campus-Pod-B-SPINE2
DEVICE,Role,Spine,SN-Campus-Pod-A-SPINE2
DEVICE,Role,Spine,SN-Campus-Pod-B-SPINE1
DEVICE,Role,Spine,SN-Campus-Pod-A-SPINE1
DEVICE,router_bgp.as,65000,SN-Campus-Pod-A-SPINE2
DEVICE,router_bgp.as,65000,SN-Campus-Pod-A-SPINE1
DEVICE,router_bgp.as,65100,SN-Campus-Pod-B-SPINE1
DEVICE,router_bgp.as,65100,SN-Campus-Pod-B-SPINE2
DEVICE,router_bgp.as,65200,SN-Campus-Pod-Core1
DEVICE,router_bgp.as,65200,SN-Campus-Pod-Core2
DEVICE,router_bgp.router_id,10.0.0.1,SN-Campus-Pod-A-SPINE1
DEVICE,router_bgp.router_id,10.0.0.129,SN-Campus-Pod-B-SPINE1
DEVICE,router_bgp.router_id,10.0.0.130,SN-Campus-Pod-B-SPINE2
DEVICE,router_bgp.router_id,10.0.0.2,SN-Campus-Pod-A-SPINE2
DEVICE,router_bgp.router_id,10.1.0.1,SN-Campus-Pod-Core1
DEVICE,router_bgp.router_id,10.1.0.2,SN-Campus-Pod-Core2
